"data_id","age","comprehension","production","language","form","birth_order","ethnicity","sex","zygosity","norming","mom_ed","longitudinal","source_name","license"
156268,26,548,523,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156269,31,522,522,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156270,25,423,342,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156271,27,519,432,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156272,25,582,419,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156273,26,525,476,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156274,25,581,580,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156275,35,361,278,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156276,25,376,224,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156277,25,575,562,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156278,27,558,534,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156279,28,429,340,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156280,27,179,80,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156281,28,284,95,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156282,26,377,92,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156283,25,446,315,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156284,25,352,234,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156285,30,565,545,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156286,26,596,595,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156287,32,545,544,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156288,34,554,520,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156289,26,452,395,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156290,33,590,564,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156291,25,434,258,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156292,30,310,138,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156293,28,584,577,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156294,32,590,540,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156295,35,588,587,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156296,26,544,450,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156297,27,578,573,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156298,27,293,136,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156299,25,538,537,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156300,26,118,28,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156301,26,548,411,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156302,27,447,340,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156303,25,431,312,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156304,31,501,487,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156305,27,595,166,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156306,25,558,535,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156307,27,596,591,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156308,29,585,554,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156309,28,548,514,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156310,25,594,544,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156311,26,342,20,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156312,25,504,318,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156313,27,512,389,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156314,34,589,585,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156315,25,545,500,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156316,25,328,254,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156317,28,396,369,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156318,28,467,68,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156319,31,521,396,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156320,35,0,0,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156321,28,492,253,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156322,25,400,9,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156323,27,427,271,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156324,26,480,457,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156325,27,521,407,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156326,28,544,510,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156327,30,559,105,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156328,33,592,589,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156329,25,399,266,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156330,26,436,154,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156331,26,561,485,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156332,25,506,400,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156333,28,260,111,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156334,29,566,548,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156335,25,336,138,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156336,25,590,370,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156337,29,538,446,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156338,26,383,359,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156339,25,551,438,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156340,26,586,547,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156341,25,576,453,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156342,27,597,597,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156343,26,507,438,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156344,26,566,247,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156345,28,588,569,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156346,27,404,362,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156347,34,592,591,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156348,29,515,394,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156349,25,480,428,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156350,28,503,467,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156351,30,447,220,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156352,26,531,444,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156353,25,490,481,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156354,29,164,29,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156355,25,475,122,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156356,29,470,438,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156357,29,445,408,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156358,25,469,150,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156359,29,418,345,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156360,29,406,374,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156361,29,528,431,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156362,26,579,550,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156363,25,440,152,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156364,27,579,579,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156365,26,513,351,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156366,25,583,500,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156367,31,238,95,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156368,34,538,524,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156369,25,248,198,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156370,26,448,287,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156371,25,587,464,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156372,26,557,557,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156373,27,453,319,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156374,27,540,480,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156375,25,192,32,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156376,29,568,546,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156377,28,409,256,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156378,26,384,167,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156379,25,265,208,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156380,27,475,454,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156381,34,467,411,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156382,28,544,462,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156383,26,419,331,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156384,29,521,449,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156385,26,465,286,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156386,31,488,413,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156387,29,424,142,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156388,27,587,566,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156389,32,592,590,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156390,31,587,582,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156391,27,485,219,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156392,26,518,402,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156393,25,527,516,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156394,28,597,505,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156395,34,558,516,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156396,35,0,0,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156397,29,590,586,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156398,34,584,584,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156399,26,581,480,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156400,27,562,554,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156401,31,594,594,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156402,25,562,333,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156403,25,520,399,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156404,25,574,568,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156405,25,383,383,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156406,28,576,465,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156407,27,595,456,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156408,26,489,353,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156409,32,567,537,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156411,26,231,148,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156412,25,476,420,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156413,28,553,464,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156414,27,596,594,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156415,27,568,495,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156416,25,168,86,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156417,25,278,121,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156418,32,594,457,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156419,28,508,464,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156420,32,557,548,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156421,25,246,153,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156422,27,512,442,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156423,26,518,450,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156424,29,460,414,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156425,29,554,501,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156426,29,537,530,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156427,29,461,397,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156428,30,535,448,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156429,26,473,298,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156430,32,580,534,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156431,26,228,95,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156432,31,395,257,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156433,25,372,48,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156434,28,484,346,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156435,34,579,537,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156436,25,288,166,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156437,27,493,457,"Hebrew","WS",NA,NA,"Male",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
156438,27,452,329,"Hebrew","WS",NA,NA,"Female",NA,FALSE,NA,FALSE,"Shalev","CC-BY"
164166,18,5,5,"Mandarin (Taiwanese)","WS","Second",NA,"Male",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164167,18,33,33,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164168,18,58,58,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164169,18,191,191,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164170,18,260,260,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164171,18,14,14,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164172,18,3,3,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Secondary",FALSE,"Liu","CC-BY"
164173,18,29,29,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164174,18,111,111,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164175,18,7,7,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164176,18,155,155,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164177,18,10,10,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164178,18,124,124,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164179,18,17,17,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164180,18,103,103,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164181,18,295,295,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164182,24,330,330,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164183,24,179,179,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164184,24,275,275,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164185,24,289,289,"Mandarin (Taiwanese)","WS","Third",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164186,24,266,266,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164187,24,262,262,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164188,24,298,298,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164189,24,115,115,"Mandarin (Taiwanese)","WS","Second",NA,"Male",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164190,24,66,66,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164191,24,393,393,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164192,24,56,56,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164193,24,373,373,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164194,24,172,172,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164195,24,186,186,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164196,24,196,196,"Mandarin (Taiwanese)","WS","Second",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164197,24,384,384,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164198,24,136,136,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164199,24,496,496,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164200,24,246,246,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164201,24,536,536,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164202,24,37,37,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Secondary",FALSE,"Liu","CC-BY"
164203,25,468,468,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164204,30,689,689,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164205,30,562,562,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164206,30,647,647,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164207,30,505,505,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164208,30,661,661,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164209,30,638,638,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164210,30,630,630,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164211,30,689,689,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164212,30,548,548,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"Secondary",FALSE,"Liu","CC-BY"
164213,30,354,354,"Mandarin (Taiwanese)","WS","First",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164214,30,600,600,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164215,30,624,624,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164216,30,579,579,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164217,30,148,148,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164218,30,347,347,"Mandarin (Taiwanese)","WS","Second",NA,"Male",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164219,30,579,579,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164220,30,670,670,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"Graduate",FALSE,"Liu","CC-BY"
164221,30,379,379,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164222,30,458,458,"Mandarin (Taiwanese)","WS","Second",NA,"Male",NA,FALSE,"Secondary",FALSE,"Liu","CC-BY"
164223,30,645,645,"Mandarin (Taiwanese)","WS","Second",NA,"Female",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164224,22,69,69,"Mandarin (Taiwanese)","WS","Second",NA,"Male",NA,FALSE,"Some College",FALSE,"Liu","CC-BY"
164225,22,208,208,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164226,22,102,102,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
164227,22,88,88,"Mandarin (Taiwanese)","WS","First",NA,"Male",NA,FALSE,"College",FALSE,"Liu","CC-BY"
