"data_id","age","comprehension","production","language","form","birth_order","ethnicity","sex","zygosity","norming","mom_ed","longitudinal","source_name","license","is_first"
132586,22,151,151,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132587,25,191,191,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132588,23,309,309,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132589,28,649,649,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132590,24,178,178,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132591,24,377,377,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132592,23,200,200,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132593,27,364,364,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132594,18,259,259,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132595,16,6,6,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132597,24,55,55,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132598,22,54,54,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132599,18,231,231,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132600,16,13,13,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132601,24,156,156,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132602,26,456,456,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132603,21,297,297,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132605,16,82,82,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132607,19,36,36,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132608,17,16,16,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132609,18,6,6,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132610,24,288,288,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132611,19,61,61,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132612,23,463,463,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132613,21,368,368,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132614,18,56,56,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132615,20,92,92,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132616,19,40,40,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132617,18,78,78,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132618,18,266,266,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132619,17,8,8,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132620,19,18,18,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132621,19,21,21,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132622,19,35,35,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132623,23,248,248,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132624,24,395,395,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132625,20,80,80,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132626,24,474,474,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132627,23,117,117,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132628,23,192,192,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132631,24,381,381,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132633,19,535,535,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132634,18,406,406,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132635,24,421,421,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132636,18,113,113,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132637,19,70,70,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132638,17,26,26,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132640,16,13,13,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132641,27,295,295,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132642,20,326,326,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132643,22,78,78,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132644,17,12,12,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132645,19,23,23,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132646,19,118,118,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132647,17,23,23,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132649,24,29,29,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132650,18,182,182,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132651,21,470,470,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132652,19,58,58,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132653,19,62,62,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132654,24,34,34,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132655,20,123,123,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132656,22,342,342,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132657,16,5,5,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132658,20,136,136,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132659,19,492,492,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132661,16,13,13,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132662,26,332,332,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132663,20,345,345,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132664,18,119,119,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132665,22,89,89,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132666,16,8,8,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132667,16,118,118,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132668,20,29,29,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132670,20,575,575,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132671,22,347,347,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132672,18,217,217,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132673,17,8,8,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132674,17,30,30,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132675,17,51,51,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132676,20,230,230,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132677,20,18,18,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132678,19,135,135,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132679,22,196,196,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132680,21,162,162,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132681,25,60,60,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132682,20,42,42,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132683,26,272,272,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132684,20,37,37,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132685,21,36,36,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132686,21,41,41,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132687,23,398,398,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132688,22,138,138,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132689,24,61,61,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132690,23,186,186,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132691,19,12,12,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132692,18,20,20,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132697,18,15,15,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132698,23,427,427,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132699,24,216,216,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132700,23,247,247,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132701,20,24,24,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132702,18,124,124,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132703,22,483,483,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132704,18,23,23,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132705,21,30,30,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132706,20,569,569,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132707,19,278,278,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132708,19,115,115,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132709,25,534,534,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132710,21,212,212,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132711,23,54,54,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132712,23,56,56,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132713,25,155,155,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132714,18,173,173,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132715,21,443,443,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132716,19,51,51,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132717,29,666,666,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132718,29,489,489,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132719,19,32,32,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132720,24,497,497,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132721,25,492,492,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132722,17,4,4,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132723,23,160,160,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132724,23,51,51,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132725,16,39,39,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132726,22,472,472,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132727,21,303,303,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132728,26,553,553,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132729,21,14,14,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132730,16,17,17,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132731,19,19,19,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132732,21,69,69,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132734,20,37,37,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132735,22,107,107,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132737,25,247,247,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132739,18,190,190,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132740,23,534,534,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132741,24,437,437,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132742,24,275,275,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132743,23,623,623,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132744,18,145,145,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132745,18,337,337,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132746,24,542,542,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132747,17,100,100,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132748,23,45,45,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132749,24,148,148,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132750,24,266,266,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132751,19,41,41,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132752,18,177,177,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132754,26,205,205,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132755,22,512,512,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132756,19,12,12,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132758,20,31,31,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132759,16,29,29,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132760,30,407,407,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132763,30,209,209,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132764,29,546,546,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132765,18,90,90,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132766,30,529,529,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132767,19,88,88,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132768,26,603,603,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132770,16,8,8,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132771,18,303,303,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132772,21,17,17,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132773,29,620,620,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132774,24,58,58,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132775,29,625,625,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132776,21,86,86,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132777,19,200,200,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132778,23,532,532,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132779,19,59,59,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132780,28,502,502,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132781,17,78,78,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132783,23,537,537,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132784,28,571,571,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132785,18,7,7,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132786,16,29,29,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132787,21,12,12,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132788,23,419,419,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132789,27,333,333,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132790,20,29,29,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132792,18,177,177,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132793,26,612,612,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132794,22,32,32,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132795,20,72,72,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132796,30,494,494,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132797,20,413,413,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132800,26,373,373,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132801,20,40,40,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132802,25,16,16,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132803,22,515,515,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132804,22,37,37,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132805,17,16,16,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132806,16,49,49,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132808,17,4,4,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132810,23,441,441,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132811,24,6,6,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132812,24,33,33,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132813,22,21,21,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132814,24,155,155,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132815,16,26,26,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132816,24,42,42,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132817,18,9,9,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132818,23,94,94,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132819,23,268,268,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132820,16,151,151,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132821,18,84,84,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132822,24,427,427,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132823,23,46,46,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132824,17,40,40,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132825,18,10,10,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132826,17,183,183,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132827,25,36,36,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132828,19,18,18,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132829,27,423,423,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
132830,22,290,290,"English (American)","WS",NA,NA,NA,NA,FALSE,NA,FALSE,"Smith (electronic)","CC-BY",NA
